FECHA;PM 2.5;PM 10;NO;NO2;NOX;CO;SO2;O3
1/01/2024 1:00;0;20,8;0;0;0;0;0;0
1/01/2024 2:00;0;38,8;0;0;0;0;0;0
1/01/2024 3:00;0;33,5;0;0;0;0;0;0
1/01/2024 4:00;0;46,3;0;0;0;0;0;0
1/01/2024 5:00;0;46,1;0;0;0;0;0;0
1/01/2024 6:00;0;30,9;0;0;0;0;0;0
1/01/2024 7:00;0;18,1;0;0;0;0;0;0
1/01/2024 8:00;0;27,6;0;0;0;0;0;0
1/01/2024 9:00;0;14,7;0;0;0;0;0;0
1/01/2024 10:00;0;7,6;0;0;0;0;0;0
1/01/2024 11:00;0;4,4;0;0;0;0;0;0
1/01/2024 12:00;0;2,9;0;0;0;0;0;0
1/01/2024 13:00;0,1;2,9;0;0;0;0;0;0
1/01/2024 14:00;2,6;2,6;0;0;0;0;0;0
1/01/2024 15:00;2,4;10,4;0;0;0;0;0;0
1/01/2024 16:00;2,9;8,5;0;0;0;0;0;0
1/01/2024 17:00;12,3;25,1;0;0;0;0;0;0
1/01/2024 18:00;7,5;33;0;0;0;0;0;0
1/01/2024 19:00;13,8;45,1;0;0;0;0;0;0
1/01/2024 20:00;16,3;48,9;0;0;0;0;0;0
1/01/2024 21:00;27,9;60,5;0;0;0;0;0;0
1/01/2024 22:00;14,1;57,8;0;0;0;0;0;0
1/01/2024 23:00;13,3;52,7;0;0;0;0;0;0
2/01/2024 0:00;14,6;40,5;0;0;0;0;0;0
2/01/2024 1:00;8,4;44,9;0;0;0;0;0;0
2/01/2024 2:00;18,9;28,6;0;0;0;0;0;0
2/01/2024 3:00;15,4;36,8;0;0;0;0;0;0
2/01/2024 4:00;17,7;24,4;0;0;0;0;0;0
2/01/2024 5:00;13,6;37,7;0;0;0;0;0;0
2/01/2024 6:00;16,9;22,1;0;0;0;0;0;0
2/01/2024 7:00;16,6;47,9;0;0;0;0;0;0
2/01/2024 8:00;20,9;56,7;0;0;0;0;0;0
2/01/2024 9:00;14;29;0;0;0;0;0;0
2/01/2024 10:00;8,2;15,7;0;0;0;0;0;0
2/01/2024 11:00;4,1;8,4;0;0;0;0;0;0
2/01/2024 12:00;2;4,2;0;0;0;0;0;0
2/01/2024 13:00;1,6;2,8;0;0;0;0;0;0
2/01/2024 14:00;18,9;0;0;0;0;0;0;0
2/01/2024 15:00;10,3;25,6;0;0;0;0;0;0
2/01/2024 16:00;15,4;48,5;0;0;0;0;0;0
2/01/2024 17:00;11,1;47;0;0;0;0;0;0
2/01/2024 18:00;23,1;52,6;0;0;0;0;0;0
2/01/2024 19:00;31,4;51,2;0;0;0;0;0;0
2/01/2024 20:00;20,8;48,6;0;0;0;0;0;0
2/01/2024 21:00;26,8;61;0;0;0;0;0;0
2/01/2024 22:00;41;68,2;0;0;0;0;0;0
2/01/2024 23:00;26,9;82,1;0;0;0;0;0;0
3/01/2024 0:00;16,4;50,7;0;0;0;0;0;0
3/01/2024 1:00;25,7;44,8;0;0;0;0;0;0
3/01/2024 2:00;19;33,1;0;0;0;0;0;0
3/01/2024 3:00;17;37,4;0;0;0;0;0;0
3/01/2024 4:00;14,4;26,4;0;0;0;0;0;0
3/01/2024 5:00;22,3;42,2;0;0;0;0;0;0
3/01/2024 6:00;11,9;30,9;0;0;0;0;0;0
3/01/2024 7:00;12,2;39,8;0;0;0;0;0;0
3/01/2024 8:00;12,7;38,6;0;0;0;0;0;0
3/01/2024 9:00;21,4;38,2;0;0;0;0;0;0
3/01/2024 10:00;16,9;51;0;0;0;0;0;0
3/01/2024 11:00;19,7;46,5;0;0;0;0;0;0
3/01/2024 12:00;9,8;26,4;0;0;0;0;0;0
3/01/2024 13:00;5,3;14,3;0;0;0;0;0;0
3/01/2024 14:00;15,1;23,4;0;0;0;0;0;0
3/01/2024 15:00;15,2;37,5;0;0;0;0;0;0
3/01/2024 16:00;11,7;52,6;0;0;0;0;0;0
3/01/2024 17:00;21,5;55,1;0;0;0;0;0;0
3/01/2024 18:00;21,7;45,4;0;0;0;0;0;0
3/01/2024 19:00;15,8;48,2;0;0;0;0;0;0
3/01/2024 20:00;23,6;45,6;0;0;0;0;0;0
3/01/2024 21:00;12,4;38,4;0;0;0;0;0;0
3/01/2024 22:00;6,7;42,9;0;0;0;0;0;0
3/01/2024 23:00;21,5;32,5;0;0;0;0;0;0
4/01/2024 0:00;14,3;32,8;0;0;0;0;0;0
4/01/2024 1:00;17,4;41,4;0;0;0;0;0;0
4/01/2024 2:00;11;25,7;0;0;0;0;0;0
4/01/2024 3:00;9,8;35,6;0;0;0;0;0;0
4/01/2024 4:00;10,8;38,1;0;0;0;0;0;0
4/01/2024 5:00;15,4;21,7;0;0;0;0;0;0
4/01/2024 6:00;8,3;35,1;0;0;0;0;0;0
4/01/2024 7:00;10,1;20,3;0;0;0;0;0;0
4/01/2024 8:00;6,5;63,5;0;0;0;0;0;0
4/01/2024 9:00;17,5;56,9;0;0;0;0;0;0
4/01/2024 10:00;13,7;48,5;0;0;0;0;0;0
4/01/2024 11:00;22,4;41,1;0;0;0;0;0;0
4/01/2024 12:00;12,7;22,2;0;0;0;0;0;0
4/01/2024 13:00;6,7;27,7;0;0;0;0;0;0
4/01/2024 14:00;14,7;20,6;0;0;0;0;0;0
4/01/2024 15:00;13,5;46;0;0;0;0;0;0
4/01/2024 16:00;15,3;51,3;0;0;0;0;0;0
4/01/2024 17:00;9,1;47,9;0;0;0;0;0;0
4/01/2024 18:00;23,6;38,4;0;0;0;0;0;0
4/01/2024 19:00;23,1;48,4;0;0;0;0;0;0
4/01/2024 20:00;22,9;65,2;0;0;0;0;0;0
4/01/2024 21:00;23,4;47,9;0;0;0;0;0;0
